parameter,value,CV
U_goes_down_False_mab_virus_Clinical VRC01|PVO.4,1,
e_goes_down_False_mab_virus_PGDM1400|4168,2.17400689255145,
e_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,9.66658312447082,
e_goes_down_False_mab_virus_PGDM1400|PVO.4,8.06587417046107,
e_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,18.0152615288477,
e_goes_down_False_mab_virus_PGDM1400|TRO.11,16.8065196550201,
e_goes_down_False_mab_virus_PGT121|1176,7.48690673033231,
e_goes_down_False_mab_virus_PGT121|1798,137.058352768234,
e_goes_down_False_mab_virus_PGT121|2944,479.581573728306,
e_goes_down_False_mab_virus_PGT121|2946,22.0444219242507,
e_goes_down_False_mab_virus_PGT121|3430,192.050924388824,
e_goes_down_False_mab_virus_PGT121|4166,567.600534340383,
e_goes_down_False_mab_virus_PGT121|4168,130.875515930735,
e_goes_down_False_mab_virus_PGT121|Ce1176_A3,286.062690545234,
e_goes_down_False_mab_virus_PGT121|PVO.4,53.304912013169,
e_goes_down_False_mab_virus_PGT121|RHPA4259.7,264.135845735295,
e_goes_down_False_mab_virus_PGT121|TRO.11,339.624666184007,
e_goes_down_False_mab_virus_VRC07-523LS|1176,180.45029446849,
e_goes_down_False_mab_virus_VRC07-523LS|1798,17.9079831221556,
e_goes_down_False_mab_virus_VRC07-523LS|2944,113.432733180111,
e_goes_down_False_mab_virus_VRC07-523LS|2946,14.7631289986878,
e_goes_down_False_mab_virus_VRC07-523LS|3430,173.952844923885,
e_goes_down_False_mab_virus_VRC07-523LS|4166,397.366219032421,
e_goes_down_False_mab_virus_VRC07-523LS|4168,63.9998501064228,
e_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,24.7783787075362,
e_goes_down_False_mab_virus_VRC07-523LS|PVO.4,66.0909277308798,
e_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,229.542207954128,
e_goes_down_False_mab_virus_VRC07-523LS|TRO.11,68.2773128665705,
e_goes_down_False_mab_virus_nan|1176,113.110812622214,
e_goes_down_False_mab_virus_nan|1798,7.3158323857327,
e_goes_down_False_mab_virus_nan|2944,24.9451758966023,
e_goes_down_False_mab_virus_nan|2946,41.0322867875865,
e_goes_down_False_mab_virus_nan|3430,19.2647977938635,
e_goes_down_False_mab_virus_nan|4166,27.2756951816112,
e_goes_down_False_mab_virus_nan|4168,9.99345333755161,
e_goes_down_False_mab_virus_nan|Ce1176_A3,8.05230359169188,
e_goes_down_False_mab_virus_nan|PVO.4,74.7904791307573,
e_goes_down_False_mab_virus_nan|RHPA4259.7,21.1481881376032,
e_goes_down_False_mab_virus_nan|TRO.11,18.9540660624398,
e_goes_down_True_mab_virus_Clinical VRC01|PVO.4,1.80077105624465,
e_goes_down_True_mab_virus_PGDM1400|1176,60.4093206958167,
e_goes_down_True_mab_virus_PGDM1400|1798,3.46478723339784,
e_goes_down_True_mab_virus_PGDM1400|2944,700.119009378319,
e_goes_down_True_mab_virus_PGDM1400|2946,1.05739015752807,
e_goes_down_True_mab_virus_PGDM1400|3430,406.280530472828,
e_goes_down_True_mab_virus_PGDM1400|4166,187.243433445697,
e_goes_down_True_mab_virus_PGDM1400|4168,0.26112435260419,
e_goes_down_True_mab_virus_PGDM1400|Ce1176_A3,1.16107279554648,
e_goes_down_True_mab_virus_PGDM1400|PVO.4,0.96880841462128,
e_goes_down_True_mab_virus_PGDM1400|RHPA4259.7,2.16384939708935,
e_goes_down_True_mab_virus_PGDM1400|TRO.11,2.01866497272058,
e_goes_down_True_mab_virus_PGT121|1176,0.899267467671891,
e_goes_down_True_mab_virus_PGT121|1798,16.4623551830597,
e_goes_down_True_mab_virus_PGT121|2944,57.6035100853476,
e_goes_down_True_mab_virus_PGT121|2946,2.64779997856761,
e_goes_down_True_mab_virus_PGT121|3430,23.0676238745555,
e_goes_down_True_mab_virus_PGT121|4166,68.175644969312,
e_goes_down_True_mab_virus_PGT121|4168,15.7197221803857,
e_goes_down_True_mab_virus_PGT121|Ce1176_A3,34.3595667192988,
e_goes_down_True_mab_virus_PGT121|PVO.4,6.40256049221917,
e_goes_down_True_mab_virus_PGT121|RHPA4259.7,31.7258891650717,
e_goes_down_True_mab_virus_PGT121|TRO.11,40.7930036420592,
e_goes_down_True_mab_virus_VRC07-523LS|1176,21.6742488175919,
e_goes_down_True_mab_virus_VRC07-523LS|1798,2.15096397129246,
e_goes_down_True_mab_virus_VRC07-523LS|2944,13.6246343639775,
e_goes_down_True_mab_virus_VRC07-523LS|2946,1.77322919968767,
e_goes_down_True_mab_virus_VRC07-523LS|3430,20.8938270481273,
e_goes_down_True_mab_virus_VRC07-523LS|4166,47.7284580132306,
e_goes_down_True_mab_virus_VRC07-523LS|4168,7.68715107714837,
e_goes_down_True_mab_virus_VRC07-523LS|Ce1176_A3,2.97618104190703,
e_goes_down_True_mab_virus_VRC07-523LS|PVO.4,7.93831462810225,
e_goes_down_True_mab_virus_VRC07-523LS|RHPA4259.7,27.570777559501,
e_goes_down_True_mab_virus_VRC07-523LS|TRO.11,8.2009257564555,
e_goes_down_True_mab_virus_nan|1176,13.585967836489,
e_goes_down_True_mab_virus_nan|1798,0.87871938310334,
e_goes_down_True_mab_virus_nan|2944,2.99621538869789,
e_goes_down_True_mab_virus_nan|2946,4.92847072379942,
e_goes_down_True_mab_virus_nan|3430,2.31393371806166,
e_goes_down_True_mab_virus_nan|4166,3.27613876042893,
e_goes_down_True_mab_virus_nan|4168,1.20033383610194,
